date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:17:34	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%22654b9778-15601%22	https://packdigital.click/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-includes/js/jquery/jquery.minf43b.js	(from https://packdigital.click/material-decargable-capcut)
15:17:34	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264d2fdbf-3509%22	https://packdigital.click/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://packdigital.click/material-decargable-capcut)
15:17:35	1751/1751	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263caa2ca-6d7%22	https://packdigital.click/wp-content/plugins/pixelyoursite-pro/dist/scripts/js.cookie-2.1.3.min.js?ver=2.1.3	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/pixelyoursite-pro/dist/scripts/js.cookie-2.1.3.min4c71.js	(from https://packdigital.click/material-decargable-capcut)
15:17:35	1317/1317	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263caa2ca-525%22	https://packdigital.click/wp-content/plugins/pixelyoursite-pro/dist/scripts/jquery.bind-first-0.2.3.min.js?ver=6.5.2	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/pixelyoursite-pro/dist/scripts/jquery.bind-first-0.2.3.mine63c.js	(from https://packdigital.click/material-decargable-capcut)
15:17:35	16177/16177	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263caa2ca-3f31%22	https://packdigital.click/wp-content/plugins/pixelyoursite-pro/dist/scripts/vimeo.min.js?ver=6.5.2	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/pixelyoursite-pro/dist/scripts/vimeo.mine63c.js	(from https://packdigital.click/material-decargable-capcut)
15:17:35	132790/132790	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263caa2ca-206b6%22	https://packdigital.click/wp-content/plugins/pixelyoursite-pro/dist/scripts/public.js?ver=8.1.2	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/pixelyoursite-pro/dist/scripts/public3752.js	(from https://packdigital.click/material-decargable-capcut)
15:17:38	29377/29377	---M-Z	200	added ('OK')	application/json	date:Fri,%2026%20Apr%202024%2020:17:34%20GMT	https://packdigital.click/wp-json/wp/v2/pages/1136	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-json/wp/v2/pages/1136.json	(from https://packdigital.click/material-decargable-capcut)
15:17:39	355292/355292	---M-Z	200	added ('OK')	application/json	date:Fri,%2026%20Apr%202024%2020:17:35%20GMT	https://packdigital.click/wp-json/	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-json/index.html	(from https://packdigital.click/material-decargable-capcut)
15:17:40	1191/1191	---M--	200	added ('OK')	image/jpeg	etag:%2263cc064f-4a7%22	https://packdigital.click/wp-content/uploads/2023/01/cropped-325969969_774069150966747_6968023406538767248_n-32x32.jpg	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/uploads/2023/01/cropped-325969969_774069150966747_6968023406538767248_n-32x32.jpg	(from https://packdigital.click/material-decargable-capcut)
15:17:40	12379/12379	---M--	200	added ('OK')	image/jpeg	etag:%2263cc064f-305b%22	https://packdigital.click/wp-content/uploads/2023/01/cropped-325969969_774069150966747_6968023406538767248_n-192x192.jpg	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/uploads/2023/01/cropped-325969969_774069150966747_6968023406538767248_n-192x192.jpg	(from https://packdigital.click/material-decargable-capcut)
15:17:40	11424/11424	---M--	200	added ('OK')	image/jpeg	etag:%2263cc064f-2ca0%22	https://packdigital.click/wp-content/uploads/2023/01/cropped-325969969_774069150966747_6968023406538767248_n-180x180.jpg	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/uploads/2023/01/cropped-325969969_774069150966747_6968023406538767248_n-180x180.jpg	(from https://packdigital.click/material-decargable-capcut)
15:17:40	21256/21256	---M--	200	added ('OK')	image/jpeg	etag:%2263cc064f-5308%22	https://packdigital.click/wp-content/uploads/2023/01/cropped-325969969_774069150966747_6968023406538767248_n-270x270.jpg	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/uploads/2023/01/cropped-325969969_774069150966747_6968023406538767248_n-270x270.jpg	(from https://packdigital.click/material-decargable-capcut)
15:17:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2026%20Apr%202024%2020:17:37%20GMT	https://packdigital.click/?p=1136	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/index7fbc.html	(from https://packdigital.click/material-decargable-capcut)
15:17:41	60762/60762	---M--	200	added ('OK')	image/jpeg	etag:%226627f1b9-ed5a%22	https://packdigital.click/wp-content/uploads/2024/04/434481293_1373167990051540_3075213509791517191_n.jpg	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/uploads/2024/04/434481293_1373167990051540_3075213509791517191_n.jpg	(from https://packdigital.click/material-decargable-capcut)
15:17:42	1219993/1219993	---M--	200	added ('OK')	image/png	etag:%22662a58cf-129d99%22	https://packdigital.click/wp-content/uploads/2024/04/cursos-de-facebook-ads-1-1024x1024.png	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/uploads/2024/04/cursos-de-facebook-ads-1-1024x1024.png	(from https://packdigital.click/material-decargable-capcut)
15:17:42	1218414/1218414	---M--	200	added ('OK')	image/png	etag:%22662a5916-12976e%22	https://packdigital.click/wp-content/uploads/2024/04/cursos-de-facebook-ads-1024x1024.png	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/uploads/2024/04/cursos-de-facebook-ads-1024x1024.png	(from https://packdigital.click/material-decargable-capcut)
15:17:43	130549/130549	---M--	200	added ('OK')	image/jpeg	etag:%22656f4c42-1fdf5%22	https://packdigital.click/wp-content/uploads/2023/12/photo_2023-12-05_11-13-38-1024x1024.jpg	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/uploads/2023/12/photo_2023-12-05_11-13-38-1024x1024.jpg	(from https://packdigital.click/material-decargable-capcut)
15:17:43	1216401/1216401	---M--	200	added ('OK')	image/png	etag:%22662a59ed-128f91%22	https://packdigital.click/wp-content/uploads/2024/04/cursos-de-facebook-ads-3-1024x1024.png	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/uploads/2024/04/cursos-de-facebook-ads-3-1024x1024.png	(from https://packdigital.click/material-decargable-capcut)
15:17:43	130318/130318	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202024%2014:23:47%20GMT	https://packdigital.click/cuenta-educativa/	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/cuenta-educativa/index.html	(from https://packdigital.click/material-decargable-capcut)
15:17:43	18468/18468	---MCZ	200	added ('OK')	text/css	etag:W/%2265bc6d07-4824%22	https://packdigital.click/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.19.0	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor/assets/lib/animations/animations.min225e.css	(from https://packdigital.click/material-decargable-capcut)
15:17:43	20638/20638	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264ee53d5-509e%22	https://packdigital.click/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=4.2.2	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/themes/astra/assets/js/minified/frontend.min3a05.js	(from https://packdigital.click/material-decargable-capcut)
15:17:44	415/415	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264ee2766-19f%22	https://packdigital.click/wp-content/plugins/wpfunnels/vendor/philipnewcomer/wp-ajax-helper/assets/js/wp-ajax-helper.js	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/wpfunnels/vendor/philipnewcomer/wp-ajax-helper/assets/js/wp-ajax-helper.js	(from https://packdigital.click/material-decargable-capcut)
15:17:44	121976/121976	---M-Z	200	added ('OK')	text/html	date:Fri,%2026%20Apr%202024%2020:17:40%20GMT	https://packdigital.click/	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/index.html	(from https://packdigital.click/material-decargable-capcut)
15:17:44	9519/9519	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265caa751-252f%22	https://packdigital.click/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js?ver=5.9.9	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min4dc9.js	(from https://packdigital.click/material-decargable-capcut)
15:17:44	33739/33739	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264ee276c-83cb%22	https://packdigital.click/wp-content/plugins/wpfunnels-pro/public/assets/js/wpfnl-pro-public.js?ver=1.9.6	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/wpfunnels-pro/public/assets/js/wpfnl-pro-public055b.js	(from https://packdigital.click/material-decargable-capcut)
15:17:44	5740/5740	---MCZ	200	added ('OK')	application/javascript	etag:W/%226514cc27-166c%22	https://packdigital.click/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.16.2	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min6b60.js	(from https://packdigital.click/material-decargable-capcut)
15:17:45	4997/4997	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265bc6d07-1385%22	https://packdigital.click/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.19.0	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor/assets/js/webpack.runtime.min225e.js	(from https://packdigital.click/material-decargable-capcut)
15:17:45	60173/60173	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265bc6d07-eb0d%22	https://packdigital.click/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.19.0	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor/assets/js/frontend-modules.min225e.js	(from https://packdigital.click/material-decargable-capcut)
15:17:45	8171/8171	---MCZ	200	added ('OK')	application/javascript	etag:W/%226424fb12-1feb%22	https://packdigital.click/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://packdigital.click/material-decargable-capcut)
15:17:46	6625/6625	---MCZ	200	added ('OK')	application/javascript	etag:W/%22654b9778-19e1%22	https://packdigital.click/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-includes/js/dist/vendor/regenerator-runtime.min6c85.js	(from https://packdigital.click/material-decargable-capcut)
15:17:46	38590/38590	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660cd598-96be%22	https://packdigital.click/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://packdigital.click/material-decargable-capcut)
15:17:46	4307/4307	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660cd598-10d3%22	https://packdigital.click/wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-includes/js/dist/hooks.min2757.js	(from https://packdigital.click/material-decargable-capcut)
15:17:47	9141/9141	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660cd598-23b5%22	https://packdigital.click/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-includes/js/dist/i18n.minc33c.js	(from https://packdigital.click/material-decargable-capcut)
15:17:47	24674/24674	---MCZ	200	added ('OK')	application/javascript	etag:W/%226514cc27-6062%22	https://packdigital.click/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.16.2	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor-pro/assets/js/frontend.min6b60.js	(from https://packdigital.click/material-decargable-capcut)
15:17:47	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265bc6d07-2fa6%22	https://packdigital.click/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://packdigital.click/material-decargable-capcut)
15:17:48	21438/21438	---MCZ	200	added ('OK')	application/javascript	etag:W/%226424fb12-53be%22	https://packdigital.click/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-includes/js/jquery/ui/core.min3f14.js	(from https://packdigital.click/material-decargable-capcut)
15:17:48	40306/40306	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265bc6d07-9d72%22	https://packdigital.click/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.19.0	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor/assets/js/frontend.min225e.js	(from https://packdigital.click/material-decargable-capcut)
15:17:49	35433/35433	---MCZ	200	added ('OK')	application/javascript	etag:W/%226514cc27-8a69%22	https://packdigital.click/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.16.2	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min6b60.js	(from https://packdigital.click/material-decargable-capcut)
15:17:50	217536/217536	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265bc6d07-351c0%22	https://packdigital.click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.27.0	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb39f.eot	(from https://packdigital.click/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.27.0)
15:17:50	96108/96108	---M--	200	added ('OK')	application/font-woff2	etag:%2265bc6d07-1776c%22	https://packdigital.click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.27.0	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb39f.woff2	(from https://packdigital.click/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.27.0)
15:17:50	118020/118020	---M--	200	added ('OK')	application/font-woff	etag:%2265bc6d07-1cd04%22	https://packdigital.click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.27.0	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb39f.woff	(from https://packdigital.click/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.27.0)
15:17:51	217376/217376	---M--	200	added ('OK')	application/octet-stream	etag:%2265bc6d07-35120%22	https://packdigital.click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.27.0	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb39f.ttf	(from https://packdigital.click/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.27.0)
15:17:51	328129/328129	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265bc6d07-501c1%22	https://packdigital.click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.27.0	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb39f.svg	(from https://packdigital.click/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.27.0)
15:17:51	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265bc6d07-84f2%22	https://packdigital.click/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://packdigital.click/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
15:17:51	13276/13276	---M--	200	added ('OK')	application/font-woff2	etag:%2265bc6d07-33dc%22	https://packdigital.click/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://packdigital.click/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
15:17:51	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%2265bc6d07-3f94%22	https://packdigital.click/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://packdigital.click/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
15:17:52	33736/33736	---M--	200	added ('OK')	application/octet-stream	etag:%2265bc6d07-83c8%22	https://packdigital.click/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://packdigital.click/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
15:17:52	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265bc6d07-2354a%22	https://packdigital.click/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	E:/2.%20paginas/CAPCUT%20PRO/CAPCUT%20PRO%20MATERIAL/packdigital.click/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://packdigital.click/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
